nouns,label
뇌동맥류 색전술,11
뇌출혈 수술 염증 관,11
뇌동맥류 시술,11
손가락 힘,11
어머니 허리 협착 수술,11
골프 깨끼 손가락,11
션 술후,11
원인,11
척추뼈,11
마비 팔다리 저리 시리,11
뇌출혈 가능성 문의,11
교통사고 뇌출혈 수술 의식,11
좀 상세,11
한쪽 팔다리,11
요추 골절,11
머리 오른쪽 물혹,11
요추 골절 수술 소변 장애,11
혈압 저하,11
마비 다리 종아리 발,11
뇌 고랑 돌출,11
급성 출혈,11
좌측 전두엽 국 적 회화,11
차멀미,11
차멀미,11
엉덩이 통증 대하,11
뇌출혈 대장,11
대한,11
얼마 막 뇌출혈 보호자,11
뇌출혈 수술 펌프 수술 증상 관,11
뇌하수체 선종 수술 증상,11
비정 뇌 수막 종 치료 대하,11
척추 유합술 나사 돌출,11
음경 혈관 색깔,23
음경 귀두 통증,23
비뇨기 상담 길이 두께 문의,23
음경 귀두 일부분 착색,23
음경 보라색 핏줄,23
헤르페스,23
지스 맥스 항생제 이 몸 효과 내지 며칠,23
고환 서혜부 불편 감,23
항문 통증,23
오줌 누 데 고추가 휘,23
성병 오라 퀵,23
페니실린 주사,23
자위 정이,23
배 통증,23
에이즈 구진,23
정 실데나필 복용량,23
서혜부 고환 불편 감,23
이영진 선생님 전립선염 해,23
검사 위 양성,23
콘딜 로마 사진 확인,23
소변 검사 자가 검사 결과,23
방광염 말,23
포피 상처 약 발라,23
비아그라 효력 감소,23
비뇨기 음 경부 콘딜 로마 소견,23
음경 콘딜 로마 사진 소견,23
음경 피부 콘딜 로마 여부 사진 판단,23
성기 염,23
염,23
괄약근 손상 수술 수술,23
만성 전립선염 상태 금딸 자위,23
관계 도중 꿀렁꿀렁,23
곡증 수술 젤 동해,23
곤 지름,23
사정 괄약근 손상,23
고환 표피 콩 혹,23
치료 방향 문의 긴장 방광 부근 통증,23
야간 소변 렵 소변 거품 이나,23
추가 요 쿠퍼액,23
현재 우측 고환 통증 종종,23
방광 파필 로마 임파선 염,23
소변 물질,23
헤르페스,23
소변 나트륨 염도 수치 관,23
치료 방향 긴장 방광 부근 통증,23
긴장감 방광 뻐긍 통증,23
귀두 부분 까졋어,23
귀두 부분 사진 증상,23
매독,23
빈뇨 야간 뇨,23
비 세균 전립선염 수험생 공부 방법,23
곤 지름,23
요도 입구,23
전립선염 완치 음주,23
정액 첫 오줌 오줌 정액,23
매독 검사 진행중 약국 개인 처방 수 구약,23
오라 퀵,23
귀두 현상,23
귀두 과 현상,23
전립선염 독시 클린 처방,23
음경 표피 돌기 사진 첨부,23
정시 요관 눌림 요,23
비뇨기,23
항문자위 사람 괄약근 손상,23
귀두 비누,23
전립선염 항생제,23
진주 종성 구진 포 스반 염,23
전립선 건강 항문 자위 관,23
종 포 스반,23
성병,23
오라 퀵 에이즈 판독 요청,23
검사 자율신경 검사,23
곤 지름 알,23
세대 항생제 단계,23
성기 점 사진 첨부,23
일전 상담 음경 여드름,23
성기,23
방광염 소변 검사,23
자위 두부 포피,23
귀두 멍,23
발기부전,23
곤 지름 형 레이저 치료 성관계,23
성기 요도 주변 사마귀,23
음경 여드름,23
소변,23
대변 볼때 소변,23
항문 법,23
자위 키,23
요도 입구,23
소변,23
음경 여드름 상담 드렷 던,23
음경 여드름,23
곤 지름 레이저 치료 관계,23
오라 퀵,23
곤 지름 치료 관계,23
어린이 고환 미세 석회 증,23
닐정 투통 부작용,23
고환 미세 석회 증,23
성관계 본적 성기 표피 살이,23
밑,23
오라 퀵 신뢰,23
이해 도저히 항문 비정상 긴장 정상,23
만약 성기 요,23
답변,23
선 생 만약 성기 요,23
변상 전문의 에이즈 가능성,23
성기 거,23
귀두 부분 혹,23
압박 자위 고등학생,23
혹시 지루,23
관리 법 성기 관리,23
에이즈 학생,23
정액 역류 가능성,23
제발 긴장 소변 역류,23
소변 이번 소변 줄엇네,23
귀두,23
긴장 소변 역류,23
도대체 이 헤르페스,23
추가 에이즈 증상,23
정도 방광 등,23
기용 성병,23
고환 피부,23
기용 성병 가용,23
방광염 증상 염증 균,23
남자 성기 표면,23
성병,23
성병,23
면역 저하 에이즈 증상 건가,23
요로감염,23
아기 회음부 중 소변 요로감염,23
남 고민 압박 자위 손 자위 시도,23
매독 질문,23
압박 자위,23
첫 자위,23
매독,23
검사 결과 복용 약 문의,23
수면 발기 통증 치료 방법,23
남성 음모 인그 헤어,23
전립선염,23
자위,23
배 오줌 마려,23
자위 대한,23
부디 질문 제발,23
요도 정액 전립선 역류,23
누롤산,23
성기 여드름,23
추가 김 대변 상태,3
아이 변,3
대변 피,3
소아 치질,1
,3
치루 주차 환부 상태 사진 포함,1
유아 항문,1
장기 복용,3
항문 물질 삽입,1
표피 낭종 치루,1
내시경,3
대변 끝 물질,1
위 대장 내시경,3
치루 수술 주차 달 주로 잘못,1
치루 수술 주차 걱정 재발,1
빵 대변 시간,3
항문성교 항문 농양 관련성,1
항문 농양 수술 질문,1
항문 농양 이유,1
항문성교 항문 농양 수,1
치질,1
헤 렉스 좌약,3
대장 방광,1
항문 출혈,1
치핵 질문,1
변 색깔 녹색,3
신장암 조직 검사 결과 질문,25
외과 병원 입원 다리 통증 주사 치료,12
항 암치료 몸 근력,10
안녕하십니까 함 암치료 남성 입,10
저희 어머니 현재 작년 갑상선암,19
면역 세포 치료 세포 세포,8
췌장암,19
전립선 암 수술 기적 검진 습,23
호 림프종 항암 방사선 치료 병행 효,8
비 암 치료 방사선 항 암치료 병행 습,6
갑상선 결절 크기,19
동위원소 치료 가족 생활,8
전립선 암 방사선 치료 방법,23
대장암 표지 약 배,3
복부 초음파 십이지장 암,3
식도 상피 암 경과 증상,3
지표 특별검사,3
유방 양성종 제거,22
항 암치료 백혈구 혈소판 수치,8
위선 종 발견,3
신우 요관암 증상,25
이성 뼈암 질문,17
폐암 일 가능성,2
전립선 조직검사 발견 암 치료 방법 예후,23
수치,23
유방암 수술 항 암치료 가지,22
방광암 전이 단계,23
유방암 수술 림프 절제,22
악성 림프종,8
쇄골 뼈 부분 짐,16
식도암 항 암치료 수술,3
아버님 방사선치료 직장암 수술 방사선 치료 시기,3
유방암 호르몬 치료,22
식도 점막 종양,3
과식 혈변,18
남자 체중 혈변,18
시간 엄마 화장실 청소 화장실 락스 락스 중독,18
남자 혈변,18
실수 향수 모금 괜찬나,18
약물 쇼크 대처 방법,18
야생 고양이,18
물질 엑스레이,18
조영제 부작용 아낙 필락 시스,18
물질,18
무조건 내과,18
무릎,18
응급의학 법,18
돌발 난청 응급실 가도,18
혈액 검사,18
자위 일간 성격,18
포경수술 붕대,18
요로결석,18
전 부터 음핵 염증,18
관계 콘돔,18
임신 가능성 질문,18
재 음경 피부 상처,18
식후 배 증상,18
임신,18
임신,18
임신 확률,18
비 임기 질외 사정 임신 확률,18
생리 예정일 임신 가능성,18
골반 물,18
백혈병 혈변 설사,18
대변 볼때 씨앗 모양 둥둥 그게 이번 두번째,18
손가락 사이 악세사리 수술,18
혈 변인 파악,18
소변 보기 항생제 복용 최선일,18
선 홍색 혈변,18
닭뼈 응급실 내시경,18
링거 급속 투여,18
심장 판막 질환 소변 물,18
목 코다리 가시,18
심장마비,18
저희 엄마,18
장쪽 출혈 피,18
대변 색깔 검은색 갈색 몀,18
병원 방문,18
혈변 질문,18
대장 내시경 염증,18
심폐소생술,18
혈변 복명,18
무통 혈변,18
답변,18
야생 고양이,18
비 브리 오 패혈증 문의,18
생선 가시 목,18
명치 부분 평소,18
,18
감전 자국,18
,18
열사병 질문,18
하루 차례 심장 때,18
사람 장기 상처 그것 자연,18
구강성교 목 무엇,18
대변 검정색 혈변,18
가슴 증상,18
심장 평소 쿵 숨 가빠,18
왼쪽 고환 탈장돤것 년,18
미터 숨 턱,18
숨,18
조금 숨 차고 몸 전체 듭니,18
배랑 옆구리,18
심박수,18
턱관절 때 턱을괴,18
가래,18
정신 증상,18
주사기 에이즈 감염,18
황달 증세 간수치 정상 췌장 이상일,18
음주 심장,18
우측 복부 통증,18
비뇨기 주사기 감염 질문,18
아침 숨 크게 심호흡 듯이 숨,18
발목,18
오른쪽 위 사랑니 현재 크기 유지,18
경추 요추 통증 운동,18
변 피,18
코골 수술,18
디스크 운동 골반 통증,18
얼마 무릎 뒤쪽 걸 살짝 뚝뚝,18
맥박 숫잔 크게 신경,18
심장 규칙 좀 텀 생기 쿵 간 적 듭니,18
심박수,18
,18
외상 구토 증상,18
모서리 허벅지 멍 멍 나 매우 뼈,18
관절 질문,18
심장소리 측정 데 처음 조금,18
심장 듭니,18
평소 맥박 편 속,18
수술 치료 방법,18
하루 대부분 심장 카페인 잔뜩 잔뜩 긴장 상태 유지,18
평소 혈압 수축 이완 측정 시마 폭 크게,18
누우 기침,18
스트레스 귀 소리 편두통 약,18
봄철 피로,18
저녁 숨쉬기,18
당뇨 혈당 느낌 수,18
머리,18
혈압 약 복용 동안,18
스트레스 정신 안정,18
아이 살인 데 뇌진탕 때 머리 콘센트 하나 신경,18
갑자 가슴 통증,18
갑자기,18
청소 다가 심장,18
남편 운동장 바퀴 심정지 심폐소생,18
빈맥,18
,18
심장 재작년 심전도,18
식중독 알러지,18
저희 아버님 왼쪽 목 부분 혈관 찌꺼기 매우 차 혈관 피 실,18
순간 호흡,18
전좌 차단 운동 운동,18
가슴 통증 걱정,18
맹장 내과 초음파 검사 맹장,18
하루 몇번 초점,18
정형외과,18
오른쪽 가슴 통증,18
사례 기침 졸도 증상,18
여자 평소 심박수 밤부,18
배 머리 더 이유,18
사후 피임 약 복용 부정 출혈,18
맥박,18
수험 생활 이제 다이어트 시작,18
남성 얼마 가슴 증세,18
이심 응급실 독감 검사 독감 판정,18
심장 꿀 렁꿀렁 평상시 경향,18
살 남자 개월전 샤,18
남성 일전 화가 잦은트름 속,18
주전 몸살 목 감기 얶습 그때,18
작년 허리,18
기침,18
날 기운 나 특징 산소 부족 검,18
심박수 땐,18
세번 메 면서 편두통,18
난소 종양 제거 복 강경 수술,18
맥박수 질문,18
손가락 쿠퍼액 임신 가능성,18
여자친구 하루,18
맥박 심전도 결과 심방 동이,18
심박수 안정 사이,18
남성 저 해외 출장 나,18
올해 살 여자 키 몸무게 키,18
전 혈압 숨 차고 가슴,18
남 키 몸무게 혈압 정상,18
손 발 핸드 크림 화장품 발라,18
임신 가능성,18
쇠고기 알레르기 란 존재 제 세입 다만 중,18
살 여자 지금,18
혈압 부터 정상 범위,18
숨쉬기 수동 심박수,18
심장,18
축구 관절,18
면시 저림 마비 얼굴 피,18
,18
생리 안함,18
무릎,18
심장 경우 땐 왼쪽,18
심장 통증 날 더,18
타미플루 복용,18
일주일 한번 꼭 심장,18
주전 개인 사정 과 불안 과,18
관계 중 콘돔,18
귀 이통 이명,18
머리 이유,18
건강,18
눈앞 깜깜 해지 머리,18
수영 심박,18
남성 운전 가슴,18
끼니 식사 배,18
가슴 통증 발생 하루,18
얼마 왼쪽 가슴 통증 완던,18
변비 변비 약 또한 정로 환,18
정형외과 간호 중이,18
취침 기상 늘 생활 아침,18
꼭 혈압 약 처방,18
심폐소생술 질문,18
살 여자 장염 혈,18
심장 이상 초기 증상,18
걱정 변 양상,18
강아지 데 소독 소주,18
자주 술자리 혈변 요,18
몸 위 출혈 증세 변,18
오늘 대변 볼때 피 병원,18
치핵 수술 가스 자꾸 피 이상,18
혈변 항문 질환 위장 관계 질환,18
배변 피 집 관리 방법,18
변 몇번 몸 이상,18
대변 볼때 배 혈 변도,18
과음 혈변,18
혈변 점액 질 이유,18
임신 변 먹물 변,18
대변 색깔,18
변,18
변,18
혈변,18
회사 신경,18
변,18
회충 약 복용 다음 날 초록색 변 가요,18
혈변,18
대장 용종 제거 오늘 처음 혈변,18
날씨 찬물 음료수,18
현재 화상 상태 연고,18
혈변,18
바다장어 피,18
발등 이유,18
,18
힘 줄 어지럼증,18
배탈 어지럼증,18
실신,18
딸 순간 기절,18
손가락 붓기 멍,18
레이노현상,18
전기 감전 된거,18
뼈 채,18
뼈 채,18
비골 골절,18
손가락 골절 철심 제거 수술,18
,18
턱 꼬맷 습니,18
비골 골절,18
비골 골절,18
코뼈 골절,18
오른손 검지 손가락 골절 대한,18
심장병,18
임산부 농약 노출,18
비골 골절 수술 시기,18
농약 이진 살충제 마셧습니,18
코뼈 골절 휘 어진 코 수술,18
화장실 손 앞 실신,18
새끼 손가락 골절,18
혈압,18
입술 파레,18
코 수술,18
미주신경 실신 병 데,18
스트레스 신경 일이 몸 기운 종종,18
술 소변 실신 관 내용,18
경우 눈 깜깜,18
심장 헛구역질 식은땀,18
숨 심장,18
부정맥 증상,18
,18
의료 코 수술,18
수정 테이프,3
만성 형 간염 간경변,3
만성 형 간염 간경변,3
위 가슴 단순 위 경련 증상,3
위 식후 메스꺼움,3
천식 역류성 식도염,3
식도암 얼마나,3
위 이형 증 내시경 검사 검사 결과 다음주 걱정,3
입안 인중 잇몸 연결 부분,3
예후 보고 시술 결정,3
곰팡이 어묵,3
식후 즉시 약 복용,3
곰팡이 어묵,3
위 내시경 검사 대하,3
예전 내시경 정기,3
담석증 수술 오른쪽 갈비뼈 밑 윗 배 베베 통증,3
단순 위 무력 증,3
펠루비 더 위장 부담 소염제,3
얼음,3
방금 감사 가드 넬 세균 전립선염 지금 증상 수도,3
비뇨기 과 소화기,3
배꼽 위 뼈 사이 눌르먄 혹시,3
약 빈속,3
침 오른쪽 증상,3
위 이형성 증 내시경 해도,3
이형성 증 내시경 해도,3
위 이형성 증 조직검사 내시경 해도,3
건강검진 복부 초음파 결과,3
영유 배앓이 마사지 시기 언제,3
대변 아무 이상,3
간 낭종 추가 질의,3
간 낭종 추가 질의 상담,3
대변 주위 노란색,3
장 폐색 증상,3
아하 설명 갈색 점액 변 봣어,3
소화기 내과 조직검사,3
꽃게 목 구멍 요,3
췌장염 환자 아밀라제 리파 질문,3
오른쪽 배 골반 찌릿,3
간 결절,3
간 결절,3
대장암 증상,3
대학 병원 므 의료 진과 상당,3
생후,3
암 수술 치료 하자,3
아버지 암 판정,3
캐슈넛 유통 기한 지남,3
유통기간 지난 캐슈넛 섭취,3
검사 결과 처방 약 미식 거림 더,3
뱃속 툭툭 듯 드,3
알레르기 약 자꾸 딸꾹질,3
감사 간수치,3
프로 틴 섭취,3
살 아이 대변 부분 흰색 변,3
변 주황색 초록색 점액,3
흰색 변,3
위 내시경 장상피화생,3
복식호흡 위,3
위장 운동 법,3
병,3
,3
간염 항바이러스제 장기 복용,3
변 점액 뭍,3
소장 십이지장 이유,3
목 물감 위 내시경 검사,3
위 초음파 내시경,3
헬리 코박터 파일 로리 감염,3
목구멍 상처,3
위 검사 십이지장 건가,3
목 가래,3
십이지장 평활 육종 예후,3
위 내시경 날짜,3
위장 결석 초기 증상,3
위 점막 절제 초콜렛,3
소장 십이지장,3
상급 병원 진료 의뢰,3
위 점막 절제 술 하루 시술 부위 출혈,3
횡문근 종이 위 장관 기질 종양,3
모레 시험 대변 평소 병원 시간 국가 처방,3
위 수면 내시경 주 번 해도,3
대변 곧 시험 수험생 시험 신호 걱정,3
위 내시경 소견 꼭 위 내시경,3
위 내시경 소견 위 내시경,3
몸무게,3
헬리 코박터 십이지장 궤양 개월 자연 치유,3
복약,3
췌장 낭 종이 양제,3
십이지장 위 장관 기질 종양,3
십이지장 유전자 돌연변이 발생 십이지장 비만세 포증 건가,3
위 장관 기질 종양 은 성상 세포 종,3
십이지장 위 장관 기질 종양 은 생기,3
십이지장 평활 종이,3
흉부 결과 질문,3
쿨프렙산,3
스테로이드 복용 유산균 영향,3
아낙 필라 시스,3
원인 식 후속 질문,3
약사,3
약 니,3
길버트 증후군,3
간경화 증 차 일드 퍼 상태,3
담낭 용종 질의,3
변 물,3
명치 부분 답답,3
혀 입천장 자꾸만,3
턱밑 목 쇄골 옆 왼쪽 통증,3
약 주 변 흰색 물질 혐 사진 유의,3
위 절제,3
아기 안길,3
헬리 코박터 파일 로리 균 균 치료,3
헬리 코박터 균 치료,3
간암 통증 고통 궁굼합니,3
,3
추가 생리 예정일,3
소화기 내과 질문 볼 어 두운 무언가,3
족발 소주 딸꾹질 한번 잠,3
족발 소주 딸꾹질 잠,3
포이 츠 예거 증후군 추가,3
볼 안쪽 점,3
위암,3
피부 약 목 식도 천공 증상,3
트림 속,3
항생제 위장 질환,3
떡볶이 목 데인,3
이형성 증 재검사,3
이형성 증,3
항생제 변비 약물,3
녹색 변 햐안 게,3
구토 설사 장염,3
만약 생선 가시 목젖 옆쪽,3
왼쪽 갈비뼈 아래 통증,3
목 가자미 가시,3
전 조기 오른쪽 편도,3
