nouns,label
허리 통증 다리 저림 현상,11
허리 통증 다리 저림,11
우측 관절,17
발 붓기,17
무릎 맞닺는 부분 물이,17
허리 충격 손가락,17
손가락 마디 소리,17
목 초음파 검사 초음파 치료,11
무릎 슬개골 속 통증,17
허리,11
십견 치료,17
발가락 전체,17
경차 단술,12
허리 근육 경직,11
손가락 끝 마디 무감각,17
손가락 힘줄 휘,17
봉와직염 치료 기간 대하,0
무릎 연골 치료,17
고개 최대한 왼쪽 다리 후끈 열기,11
운동 가슴 통증 호흡 쇳소리,2
뇌졸증 가능성,5
근육 요법,10
얼굴 부종 문의,25
허리 디스크 통증,11
근육 병 치료 강화 질문,10
근육 병 치료 강화 질문,10
무룹 통증,17
야구 투수,17
골격계 보톡스 치료,10
골격계 보톡스 치료,10
골격계 보톡스 치료,10
골격계 보톡스,10
골격계 길환 보톡스,10
물구나무서기 머리,11
봉와직염 치료 부종,0
무릎 수술 후유증,17
무릎관절 수술 다리 힘 이유,17
오른쪽 등 어깨 밑 멍울,0
어지러움,5
목 경추,11
무릎 뼈,17
연골 통증,17
무릎 뻑뻑 한과 무릎 통증,17
무릎 뻑뻑 함 무릎 통증,17
팔꿈치 안쪽 인대 파열,17
섬유 파열 치료 방법,17
무릎 반월 연골 판 손상 후방 십자 인대 파열 관절염,17
무릎,17
무릎 관절 내시경 수술,17
목 디스크 팔 근력 저하,11
등 부위 통증,11
손 상처 실밥 풀 상처 관리 궁금,0
경추 번 신경 손상 재활,10
대학병원 다리 관절 수술,17
아킬레스건 염,17
해면 혈관 기형,11
체외 충격파 초음파 치료,10
엑스레이 소견 의 의미,11
어꺠 등,11
강직 척추 염 문의,9
경직,5
경추 질환,11
팔 어깨,17
요추 전만,11
골반 엉덩이 통증 엑스레이 첨부,17
무릎 안쪽,17
목,21
관절 통증,17
왼쪽 무릎 연골 파열,17
운동 방법,10
추가 프롤 주사 서요,10
십자 인대 영상 판독,17
약 목 디스크 해당,11
무릎 자인 부인,17
허리 정형외과 레이저 절제 술 하라,11
혹시 대상포진,0
어깨 연골,17
무룹 통증 추가,17
강직 척추 염 상담,9
무룹 뒷쪽,17
무릎 상담,17
십자 대문,17
고개,11
무릎 통증 문의,17
허리 디스크 상담,11
발,5
십자 인대 재건 술후 염증 수치,10
가슴 견갑골 통증 질문,20
왼발 관절 부위 꼭,17
슬 대퇴 미세 술 통증,17
가슴 통증,20
오른쪽 엉덩이 통증,17
골다공증 요추 압박 골절 후유 장해,10
발목 골절,17
어머니 관절염 질의,17
무릎 관절 운동,10
추간판탈출증,11
척추 손상 하반신마비,11
전방 십자 인대 파열 수술,17
슬관절 성장 여부,17
척추 손상 하반신마비,11
발가락 염증 내성발톱,17
다리 힘,5
두개골 골절 여부,14
골반 통증,17
한쪽 엉덩이,10
머리 충격 증상,11
인대 강화 주사 관계,10
레미 케이드 렘 시마 부작용 질문,12
오른쪽 다리 저리,10
광대뼈 골절 수술 핀,14
디스크 내장 증,11
고정 높이 책상 팔꿈치 통증 방법,17
무릎 인대 파열,10
통풍 점,9
앞뒤 디스크 탈출 증,11
경우 허리 부분 디스크 탈출 증,11
걸,5
허리 디스크 수술,11
부주 상골 증후군,17
관절 이상,17
무릎 통증,17
손가락 통증 추가,17
무릎 이유,17
척추 스트레칭,10
프롤로저 효과,10
어께 통증,17
엉덩이 햄 스트 링 통증,17
어깨 약간,17
한쪽 무릎,17
무릎관절 관절 부담,17
허리 통증 근육,17
관절 근육,17
왼쪽 코,6
손가락 골 연장 술 선생님 의견 신지 사진 첨부,17
허리 통증,11
신경 주사 치료 등,10
초등 차량 미러 머리,11
무릎부상,17
다리 려,5
무릎 뼈 소리,17
허벅지 무릎,17
무릎,17
무릎 거리 데,17
목 증상,11
하체,17
강직 척추 염,9
어깨 소리,17
허리,11
목 운동 다가 목 앞,11
허리 디스크,11
욕실 다리,17
목 근육 어깨 근육 팔근육,17
신생아 침대,11
무릎 질문,17
발목 염좌 발가락 신경,17
다리 통증,17
경추 디스크 저림 감 증상,11
손,5
잠,7
척추 디스크 분리 증 척추 전위 전방 증,11
강직 척추 염 목 통증,9
뇌혈관,11
깁스 푼후 목발 보행,10
살 유아 낙상 사고 엑스레이 좀,11
비 수술 성인 척추 교정 수,21
손톱 발톱 몸 상태,17
목 철심 고정,11
한가지 목 철심 고정,11
어깨 관절통,17
하나 더 목 수술 엑스레이 확인,11
목 혹 악성,6
무릎,17
고요산혈증,25
,11
경추 디스크 고정 술 저림 감,17
다발 경골 비골 골절,17
무릎 연골 판 봉합 수술 개월 이지나 통증,12
교통사고 목 철심,21
꼬리뼈 성형,11
무릎 통증,17
지방 삽입,14
한번 손가락 발진,0
디스크 액,11
허리 디스크 통증 치료법 문의,11
허리 디스크 경차 단술,12
경차 단술,12
왼쪽 다리,10
허리 통증,10
경차 단술 문의,12
경추 개 증후군 진단 마취 통증 의학과 치료 더,12
팔꿈치 이상,17
양팔 통증,17
귀 아랫쪽 찌릿 통증,5
류마티스 관절염 진행 진단,9
허리 디스크 다리 감각 저림,11
가슴 주사 통증 추가,20
뇌출혈 손 마비 증상 재활,10
경추 번 수술 목 불편 감 우측 팔다리 저림,11
림프관 다른 질병 관계,16
허리 통증 치료,11
척추 협착증,11
척추 협착증,11
척추 수술 유착 질문,11
강직 척추 염 환자,9
무릎 연골 파열 대한 상담,17
머리 물혹,11
굽 어깨 등 교정 상담,10
왼쪽 발 경직 증상 근육 신경,5
자세 교정 상담,10
무릎 연골,17
압박 골절 재활 치료,10
목 디스크 재발 방지 위해,10
다리 절,17
종아리 퇴축술,10
목뼈 수술 회복 속도,10
척추 협착증,11
추간판 내장 증,11
희귀 안과 질환 질문,4
통풍 결절,9
꼬리뼈 오른쪽 아래 안쪽,11
목 편입 니,11
팔 골절 수술 심 제거,17
종아리,17
강직 척추 염,9
아기 성장 낙상,11
허리 통증 등,11
두통 어깨 목 안면 왼쪽 팔도,5
허리 시술 통증,10
일자 목 진단,21
흉추 압박 골절,11
꼬리뼈 사후 통증 증가,10
일자 목 다섯 손가락 신경 이상,21
새끼손가락 마디 뼈 돌출 통증,17
허리 디스크 문의,11
손가락 쥐,21
림프 부종 림프 멍울,16
손목 통증 붓기,17
회전 개 파열 수술 통증,10
뇌출혈 일 가능성,11
우측 전방 십자 인대 파열 수술 꼭,17
뇌종양 증상,11
갑상선 자극 호르몬 류마티즘 인자,9
척추측만증,11
만성 근육통,21
류마티스 관절염,9
손가락 마디 통증 변형 좀,11
통풍 초기 진단,9
고정 의자 방법 재,10
좌측 옆구리 통증,15
허리 통증,11
딸아이 어깨,17
의자,10
섬유 근육통,9
척추측만증 안면 비 대칭,11
수술 무릎 통증,10
연골 이식 수술,17
무릎 약간,17
요추 번 전방 위증 증상,11
주파 핵 감압술 문의,11
관절 운동 제한 뜻,10
뇌 기능 개선,5
족 무릎 부문 절임,17
꼬리뼈 부위,11
관절 복합 골절 무릎 문의,17
뇌졸증,5
무릎,17
목 디스크 정말 해결 책,11
슬개골 골절 주차 재활 여부,10
팔근육,10
어깨 목 거 매일,11
,17
부주 상골 절제 술 개월,10
발 등 저림 증상 재,5
발바닥 저림 증상,5
통풍 환자 점,9
뇌졸중 전조 증상,5
손목 어깨 통증,17
발목 성불 안정,10
목 디스크 수술,11
류마티스 인자,9
갑상선암 임파선 염 연관,19
퇴 행성 디스크 문의,11
손 부기,25
손가락 통증,17
목 디스크 치료,11
허리 디스크 시술 대하,11
류마티스 관절염 킻 허리 증,9
머리 충격 움푹,14
반월 연골 판 손상,17
베이커 낭종,17
류마티스 관절염 진단,9
다리 자 다리,17
좌측 슬 관절 끝 부분 골절 꼬리뼈 미추 금 골절 좌측 무릎 퇴 행성 관절,17
골절 팔목,17
외측 반월 연골 판 양동이 손잡이 파열,17
허리 디스크 수술 허리 재활 치료 요령,10
추나 요법 디스크 환자,21
근육통,10
전방 십자 인대 수술 주차 통증,17
오른쪽 무릎 튀어,17
무릎 통증,17
달전 부터 허리 통증,11
허리 통증,11
근막 통 증후군 치료 방법,21
붓기 아무 이상,21
오른쪽 승 모근 통증,21
머리,11
프롤 주사 비,10
왼쪽 발목 오른쪽 턱 걷기 자세 후유증,10
아기 머리,11
무릎 연골 손상,17
개월 남아 머리 외상,11
발목 인대 수술 재활,10
척추 손상 소변 관리,11
무릎 연골 손상 재활 운동,10
통풍,9
수술 피부 감각 마비,5
복싱 운동 뇌손상 질문,11
무릎 연골 판이 찟,17
왼쪽 무릎 못해,17
십견 질문,17
류마티스 수치,9
연골 연하 증 무릎 인대,17
종아리,17
척추 체성 술후,10
우측 꺠 근육 통증,10
보톡스 주사 페놀 주사,10
머리,11
발바닥,17
목 임파선 과 물혹 이요,6
관절염,17
러닝 무릎 통증,17
보톡스 페놀 주사 가격 얼마 여요,10
무릎 욱신 거립니,17
나 뇌성마비 장애인,10
전방 십자 내외 반월 연골 봉합 개월 경과,10
전방 십자 인대 재건 술 반월 연골 내외 봉합 개월 경과,10
요추 염좌 허리 뻐근,11
팔 인대 요 제일,10
오른쪽 엉덩이,17
허리 디스크 수술 통증,11
개월 여 대퇴골 골절,17
왼쪽 무릎,17
요새 무릎,17
허벅지 부분 마취 얼얼,10
급성 요추 염좌 엉덩이 다리 저림,11
무릎 치료 수술,17
무릎관절 활동 자체 힘,17
다발 성경 화증 확률,5
인공 관절 수술 무릎 연골 절제 술,17
요통,21
반월 연골 손상,17
어깨 통증 팔,17
무릎 통증,17
엄지 손바닥 엄지손가락 마디 증상,17
스트레칭 왼쪽,10
왼쪽 무릎 통증,17
웨이 트 운동 카페인 운동 캴슘,10
애기 침대,11
뇌 혈관,11
양쪽 무릎 반월 연골 절제 술,17
손가락,17
인공 관절 수술 상당 기간 경과 염증 발생,10
허리 통증,11
무릎관절,17
왼쪽 무릎 통증,17
전도 검사 결과 해석,10
뇌 좌상 회복기,11
유착 시술 시멘트 수술,11
반월 연골 파열,17
반월 연골 파열,17
무릎,17
우측 무릎 내 대부분 파열,17
관절 통증 걸음걸이,17
반월 연골 파열,17
운동화 무릎,17
허리 신경,11
척추 양쪽 통증,11
허리 운동 문의,10
뇌졸중 증상,5
관절염 초기 증상,17
골연화증 완치,17
류마티스 인자 양성 추가,9
목 디스크,11
류마티스 인자 양성,9
허리 문의,11
무릎관절 스포츠 손상,17
헴스트링,17
반월 연골 판 절제 술 통증,17
관절 탈구 증상,17
뇌 질환 건가,5
뇌 좌상 말함 정신,11
허리 통증 손 다리 절,5
발목 아래,17
손목 수술 재활 훈련,10
류마티스 수치,9
햄스트링,17
좌측 마비,5
장경 인대 수술,17
오금 저림 통증 상담,17
성골 상태 확인,17
섬유 연골 염증 치료,17
무릎 목 통증 점점,17
비구 골절 수술 관절 강직,10
목 디스크 베개,11
무릅 연골 마모,17
부터 다리,17
마취 사후 통증,12
목 반쪽 얼굴 감각 이상,5
허리 디스크 다리 저림 증상,11
왼쪽 어깨 통증,17
살 허리 통증,11
,8
류마티스 인자 수치 이나,9
어깨 통증,17
무릎관절 통증,17
산수 치가 유청 단백질,25
퇴 행성 디스크,11
왼쪽 팔이,17
무릎 통증,17
뇌졸중 현재 유병 여부 후유증 관련성,10
골연화증,17
목 디스크 가능성,11
골반 통증,17
무릎 통증 관 절경 진찰 용 중 선택,17
허리 디스크 초기 약간 다리,11
골연화증 진단,17
골반 엑스레이,10
어깨 통증,17
어깨 통증,17
교통사고 충 조절 장애,7
사고 격변,7
격변,7
뇌경색 성격장애,7
어깨 난뒤 반대편 몸 힘,5
전립선 검사,23
척추골 시멘트 주입 척추 체 성형수술 전문의 와전 문병원 소개,11
어머님 허리 골절 시술 방법,11
무릎 붓기,17
류마티스 가지 조언 원장,9
허리 대퇴부 재활,10
관절 통증 개선 방법,17
아침 정자 세로 때 머리,11
목,11
류마티스 검사 재검사 조언,9
증상,11
인대 걷기 방법,17
왼쪽 엄지발가락 감각 이상,17
골연화증,17
압박 골절,11
오른쪽 허벅지 안쪽 통증,17
족 허벅지 안쪽 통증,17
무릎 전방 십자 인대 재건 술 꼭,17
비골 신경 마비,10
척추 마비 장애,11
반복 일 손가락 뼈 변화,17
진단 결과 어깨 팔이,21
허리 통증 소변 장애,11
디스크 수술 통증,11
어머니 디스크 마비,11
경추 결과 대한,11
관절 수술,17
어깨,17
손목 섬유 연골 파열 꼭좀,17
멕켄 운동,10
자세,10
허리 디스크 신경 성형 술 문의,12
허리,11
무릎 허리 통증,17
목뒤,11
뇌졸증 속도 예후 중,10
귀 주변 통증,5
뒤꿈치,17
십자 인대 수술 무릎 통증 심해,10
무릎 통증,17
재활 시기,10
수술 정도 통증,10
허리 디스크 운동 대한,10
척추 수술 통증 증후군,12
척추 융합 술 대한,11
무릎,17
어지럼증,6
척추 수술 신경 유착,12
가슴 위치 옆 라인 약간 등 근육,10
연골 주사,17
목 증상,21
머리 저절로 우측,5
중풍,5
허리 다리 저림 증상,11
손목 수술,17
퇴 행성 디스크,11
척추 허리 통증 정말 응급실 생각,11
왼발 냉증,5
무릎 염증,17
류마티스 디스크,9
뇌졸중 수술 복용 약,11
무릎,17
허벅지 근육,17
만성 햄스트링,17
무릎 서나 뼈 소리,17
퇴 행성 관절염 허리 문의,11
연골 판이 수술,17
통풍 부작용,9
쇄골 통증,17
무릎 타박상,17
무릎 질문,17
발목 인대 손상 치료,17
발목 대수술 염증 치료,17
통풍 질문 요산 수치 뿐 통증,9
통풍 요산 수치 통증 과 질문,9
발목 인대 개,17
일자 목 디스크 피로,11
팔꿈치 내 부인 수술 여부,17
무릎 인대,17
직성 척추 염 다시 한번,9
엉치뼈,10
류마티스 관절염 양성 뇌혈관 질환,9
몸 부어,25
척추 분리 증 디스크 관리,11
임파선 멍울,16
허리 재활,10
통풍 관절염 요산 수치,9
우측 관절,17
허리 주파 열처리 시술 증상,10
레져 활동 중 머리,11
발목 인공 관절 수술,17
발목 염좌,17
초반 퇴 행성 디스크 판정,11
퇴 행성 디스크,11
골반 비 대칭,10
뇌졸증 검사,5
왼쪽 등 날개 부분 통증,11
왼쪽 무릎 통증,17
인공 디스크 문의,11
엉덩이 관절 무릎 통증 발바닥 저림,17
일자 목 손끝 저림,11
목 디스크,11
나프 록 사람 요추,12
허리 통증 주 나프 록 처방,11
섬유 근육통 문의,9
십자 인대 수술 증상,17
자세 교정,10
운동 원적외선 반신 욕 매일,10
핵 성형 술,11
다리 통증,11
비뇨기 허리 통증 이오나,23
개월 아들 머리 두통 호소,5
오른쪽 어 통증,17
류 티스 관절염 몸,9
원장 턱 근육 이상,5
체중 변화 심해 아침 저녁 차이,5
뇌혈관 중재 시술,17
골연화증,17
무릎,17
아기 머리,11
장경 인대 문의,10
짝 다리,10
애기 혈종,11
관자놀이 통증 질문,5
관자놀이 통증 질문,5
머리 마다 관자놀이 주위 통증,5
어깨,17
디스크,11
부모님 연골 계단,17
인대 보행,17
허리 종아리 통증,11
목,21
섬유 근육통 무릎 아래쪽 시림,9
어깨 병명 도무지,21
왼손 엄지 손가락,17
디스크 급 급,11
책상,10
엉덩이 무릎 통증,10
왼쪽 머리 발끝 저림 증상,5
발목 염좌,17
손목 골절 핀 고정 술 실시 지금 재활,17
왼쪽 반월 연골 제거 수술 왼쪽 오금 저리,17
경추 디스크 변화 저림 증상 악화,11
목 디스크 유무 판별,11
남아 왼쪽 목 몽우리,6
관절 통증,17
요추 디스크,11
무릎 염증,17
연골 판 파열,17
인공 간절 수술 후유증,10
경추 골절 보 조기 질문,11
무릎 인대 통증,17
정수리 충격 이오,11
목 디스크,11
음주 교통사고 뇌출혈 지주막하출혈,11
외상 연성 뇌출혈 가능성,11
뇌경색 편 마비,5
재발 류마티즘,9
허리 경차 단술,12
엄지손가락 근육 주사,17
척추 측만증 질문,11
못 어깨 목,11
척추측만증 점,11
목뼈 질문,11
뇌경색 후유증,10
근육 경련,5
척추측만증 질문,11
디스크 수술 염증 수치,16
목 디스크 신경 성형 시술,11
손가락 통증,17
밤 머리,11
부손 퇴 행성 목 디스크 상관관계,11
허벅지 근육,10
새끼 발가락 통증,17
목 목,21
뇌 세포 완벽 재생 뇌줄기 세포 치료 언제 쯤,11
교통사고 요추 번 골절,11
날개 뼈 등 통증 손가락 저림,11
경추 골절 통증 질문,11
반월 절제 술 무릎 붓기 힘 특정 부위 부어,17
경추,11
항생제 사후 통증 달,10
목 뼈,11
침 통증,21
경추 부 디스크 질환 종인 골 화증,11
손목 연골 복합 체 파열 수술 통증,17
류마티스 혈액 검사 수치,9
골반 통증,17
근육 강화 운동 법,10
전방 자인,17
척추측만증 질문,11
전방 자인,17
왼쪽 무릎 전방 자인 비 수술 요법 완치,17
스테로이드 중단,17
경추 추간판 수술 증상,11
선풍기 바람 어깨 저림,5
허리 디스크 증상,11
류마티스 관절염 허리 디스크,9
통증 질문,12
무릎 뚝뚝 소리,17
디스크 치료 비 수술 치료 효과,11
류마티스 증상,9
류마티스 내과 피 검사 결과,9
다리,7
마비 다리 종아리 밑 통증,17
근육 발바닥 통증,5
근육 소실 위축 대하,10
